drug_id,t-SNE Feature 1,t-SNE Feature 2
WAFBOV.search1.cif,45.153614,53.342243
WOVLOK.search1.cif,-31.963512,11.587828
MELYEI.search1.cif,-32.6245,-0.5768325
GATWUT.search1.cif,-7.2923493,52.084774
GLUCUR20.search1.cif,-11.487172,70.18058
FERZAE.search1.cif,-62.3127,9.804477
REDFAH.search1.cif,1.4867741,-1.2046527
POWBAH.search1.cif,-82.54017,-5.7588816
MEXGAA.search1.cif,-8.374218,12.565275
YAJQUW.search1.cif,-15.480486,57.32154
TITHAG.search1.cif,9.139974,-29.378397
KOFKIC.search1.cif,-41.094707,28.389545
ZOGSOF.search1.cif,-24.550821,-65.023026
BEDNIK.search1.cif,41.859943,-24.354782
EGADUM.search1.cif,8.267304,40.75562
KIPHOJ.search1.cif,44.386932,-26.6605
JIWJEH.search1.cif,22.996986,49.24286
FOGHAL.search1.cif,1.9365209,58.002083
FAWRIH.search1.cif,46.472218,-18.833418
PEXCOK.search1.cif,34.2304,23.87153
SAXZAT.search1.cif,-9.66536,40.129787
COZZIB.search1.cif,-75.35067,0.39787415
CANGON.search1.cif,46.919323,24.465275
HUMFUT.search1.cif,55.680103,33.37127
DEPSUM.search1.cif,-4.480688,-27.612492
EBIMAG.search1.cif,45.235725,-52.157078
ZUFXEF.search1.cif,4.925066,-32.509296
BADSAB.search1.cif,-81.223656,12.683276
KABRIQ.search1.cif,-23.18367,36.56523
BICQUB01.search1.cif,-29.71908,0.21962121
YETKOA.search1.cif,-7.8781056,-31.12648
EKUNIH.search1.cif,53.79922,5.018277
UFETOR.search1.cif,-64.451416,38.9974
KIDXEC.search1.cif,-89.32702,33.591698
REHSII.search1.cif,-22.730295,0.71066564
QOVQEA.search1.cif,-36.816025,-37.318993
IGIBUX.search1.cif,45.200584,-53.342606
GIWMUU.search1.cif,15.128111,38.29371
SEPNEG.search1.cif,4.380937,15.495752
BULTUZ01.search1.cif,-49.581356,-17.194473
PIWGOU.search1.cif,-0.17966722,18.03846
KEKGIR.search1.cif,36.756012,-24.939562
YERYUS.search1.cif,-15.572154,26.572071
WUNFIX.search1.cif,44.641903,-8.404506
SAPVEK.search1.cif,59.98094,22.72452
XAPMAC.search1.cif,-76.75674,2.2199404
FURXAT.search1.cif,-24.285921,-1.9244566
DIWGOG.search1.cif,38.27368,-7.3622746
WEJZIX.search1.cif,69.4136,10.759314
ANUPIJ.search1.cif,-13.706551,-20.605003
VIYZAG.search1.cif,10.781448,22.966644
QAWTUE.search1.cif,42.04534,-24.53336
TINYUL.search1.cif,41.783237,16.841816
GUMFUS.search1.cif,-12.656021,61.713516
IXOXEZ.search1.cif,-71.790695,0.9904613
DEYREF.search1.cif,-25.437536,-45.947945
UQOFEM.search1.cif,20.063051,2.147333
LAPSEB.search1.cif,-87.824005,8.7409935
EWAPIC.search1.cif,-34.91373,-1.55831
WOHXEZ01.search1.cif,16.97478,-44.661686
LEDCUT.search1.cif,52.220665,24.477009
ZANREO15.search1.cif,-47.58778,-4.219396
ABOCEC.search1.cif,53.94524,29.372286
XOWKAX.search1.cif,25.842499,-55.106922
FUBGIV.search1.cif,-56.201473,41.822575
SODTEM.search1.cif,5.2395644,66.37117
FAQXAZ.search1.cif,-11.237466,-50.234688
SUDDEC02.search1.cif,-87.278786,34.664227
KACLOR.search1.cif,-43.44969,-28.250902
BAQYEX.search1.cif,-1.6908867,42.617157
VORHIW.search1.cif,27.16627,19.567986
POWGUG.search1.cif,-16.00693,-34.81618
ICUGAO.search1.cif,38.103634,36.962967
RARHUQ.search1.cif,28.590767,4.8836803
AMEQAM.search1.cif,21.905245,58.8412
VUQVUZ.search1.cif,-10.605602,-55.362675
SIDSEF.search1.cif,67.30048,-27.983994
POHDUO.search1.cif,29.134636,3.9704762
FORLIJ.search1.cif,33.151615,47.0712
ETIBUG.search1.cif,54.91761,-32.23088
VIWTIH.search1.cif,-33.19164,22.940973
WANNOP.search1.cif,-49.671738,-19.016796
VUNRON.search1.cif,-34.857357,-67.48829
NAXVAL.search1.cif,18.889473,73.824585
TEJYEN.search1.cif,37.100384,-7.8414474
GORFUO.search1.cif,9.774481,-45.03073
ASAVIZ.search1.cif,69.46557,-40.408825
TEZNOD.search1.cif,-9.981636,-51.21867
TPOTCA.search1.cif,-6.3404946,-62.896496
FEFYEW.search1.cif,9.794006,-29.553526
BAZGER.search1.cif,49.02032,-26.484716
IVOHAE.search1.cif,61.899887,-4.5816717
COZZAT.search1.cif,34.488865,-49.3097
PYRFUR01.search1.cif,70.36385,11.970708
BIHZAU.search1.cif,-9.53752,-57.26749
AJOGAJ.search1.cif,-1.3545574,16.384346
GIKSEB01.search1.cif,-32.986134,-72.059
PIMSAI.search1.cif,30.882381,-8.771484
CACVIO.search1.cif,4.185752,-32.16874
XUBVEW.search1.cif,-33.675095,0.3305588
DUQZIB.search1.cif,-8.680637,61.356197
KOPKEH.search1.cif,-1.6314323,-62.386055
ZUSBEX.search1.cif,12.025784,-86.119385
QAYYEV.search1.cif,4.285216,78.77725
ADULEQ03.search1.cif,-45.98267,-27.628069
HACYER.search1.cif,66.674,-29.57431
DUGRUS.search1.cif,-20.028206,-0.81452405
NIJQUV.search1.cif,39.36456,-29.28785
REKMAV.search1.cif,13.5982275,-30.81854
SOWLOF.search1.cif,-80.636284,-14.153095
JOPYOC.search1.cif,-17.101906,63.027737
DOXYEW.search1.cif,35.775433,19.957298
YOGKOX.search1.cif,-17.1719,-38.69864
XAXPIV02.search1.cif,-102.05602,29.088697
COZZEX.search1.cif,21.415659,-43.08637
PUNBOS.search1.cif,25.911955,-30.608913
EWAMUL.search1.cif,-51.39419,-28.809475
SEVZOL.search1.cif,28.057762,-83.00358
CIWHIB.search1.cif,-11.922514,-15.669774
JOQHEC.search1.cif,2.313857,81.9638
PAJSID.search1.cif,-57.3165,-4.532234
UCASUP.search1.cif,19.083698,-22.472319
SAGROK.search1.cif,-34.00745,25.430153
ECIWAP.search1.cif,21.498117,-32.947407
LATLEY.search1.cif,-22.603073,-40.65669
OCAMUC.search1.cif,-1.432669,-62.74216
YUFQOH01.search1.cif,43.2399,-29.574535
XEBYUB.search1.cif,29.728233,6.726836
GIWRUC.search1.cif,40.659325,10.7165785
FOTZAQ.search1.cif,30.401531,-56.137848
ZIZZAL.search1.cif,-48.837097,27.616943
WOTZUA.search1.cif,25.549019,16.186518
WIGSUD.search1.cif,-55.103973,-15.817939
YEYKAQ.search1.cif,51.138794,53.815605
QIMHOJ.search1.cif,-75.04305,22.258099
REWJUA.search1.cif,24.065691,25.414724
JEWNUU10.search1.cif,-7.0296764,-30.176939
UQIHAF.search1.cif,8.67345,30.442444
PIPCEZ.search1.cif,-13.712854,28.114721
KUKFOM.search1.cif,13.797683,56.27811
RIMLOQ.search1.cif,1.193705,68.23013
XEPCAY.search1.cif,-72.60855,27.243864
EXUQUJ04.search1.cif,-23.807129,-18.894855
HEPMOH.search1.cif,55.756332,26.358162
UFERED04.search1.cif,34.284725,-19.790892
WUNHAR.search1.cif,23.256157,-8.055188
WEDWUA.search1.cif,-27.583027,-15.76443
YAKVEM.search1.cif,-13.152731,-55.634663
DIWDUI.search1.cif,55.72307,-32.55188
DUNWIU.search1.cif,-71.19702,-0.10047642
OWOYIJ.search1.cif,-56.36452,46.91177
XEJXEQ.search1.cif,-90.82453,15.401354
GEFBOK.search1.cif,0.22210002,29.525927
SOFSAI.search1.cif,-7.353158,68.377304
ACUDEK01.search1.cif,-30.807615,-0.42488265
LOLCUL.search1.cif,-28.526361,-17.532227
XUGXEF.search1.cif,35.920425,31.207825
FAVXUY.search1.cif,53.458652,51.841366
YEKWAN.search1.cif,-59.435448,7.7716856
XEWCIO.search1.cif,0.3144046,42.220154
POYXIK.search1.cif,10.278151,22.88564
ELUXAL.search1.cif,19.887344,-40.63386
XOSWIN.search1.cif,-14.381901,-13.573365
HOWLAJ.search1.cif,-25.496227,-42.627228
XOJMOZ.search1.cif,-33.096294,0.82321435
YALJUT.search1.cif,-59.886356,40.775578
BIKCOQ.search1.cif,16.517035,15.269674
GOHGER.search1.cif,16.447317,30.292797
VAMCAN.search1.cif,62.39653,6.144072
XIQKEO.search1.cif,13.771284,69.34233
SAKGIV.search1.cif,-15.910222,63.07678
ABOQUF.search1.cif,24.054317,-59.57134
SOBNEE.search1.cif,-37.210175,-19.025827
HEBMAC.search1.cif,-78.9918,2.2542827
BAPREQ.search1.cif,-6.5638075,-6.521601
CAJRIP.search1.cif,-18.078522,1.1161467
FIDLUA.search1.cif,16.032763,-41.91159
SUNROJ.search1.cif,-10.439222,51.333126
BOTCOD.search1.cif,62.857098,-12.592922
ZEXTUT.search1.cif,33.37717,57.17965
POSHOU.search1.cif,89.81036,-20.765427
VEJXAJ01.search1.cif,-88.596176,33.771248
LOFDAL.search1.cif,-3.348725,32.733948
NINPIM.search1.cif,-76.36059,-8.66679
LAZXES.search1.cif,-7.2995615,14.169153
GUMDIB.search1.cif,30.19167,-57.252155
ONAPUP.search1.cif,-8.723846,-55.94508
PUNHOY.search1.cif,2.5304446,10.46569
BEFRIQ.search1.cif,58.873623,28.110222
FEQBEL.search1.cif,-22.770248,35.33429
GANYOK.search1.cif,2.7284284,-85.85544
AJOHUF.search1.cif,-41.06755,-17.83345
WAJKUQ.search1.cif,24.524616,-39.90654
HAMJEL.search1.cif,31.312424,51.57856
UNIGAZ.search1.cif,17.111141,76.44074
BUNRAD01.search1.cif,62.009308,-5.104507
MOZCIO.search1.cif,-24.952784,-43.528618
AJAGIB.search1.cif,6.433009,-6.7490354
RIBCUA.search1.cif,46.05936,46.235413
YECJAS.search1.cif,19.264763,-49.630703
QIKBIV.search1.cif,42.604702,20.716263
RUFNEO.search1.cif,11.404314,31.001122
XIPSEW.search1.cif,-91.51652,15.830437
JOSGEF.search1.cif,-33.786964,23.007118
ZAJJEZ.search1.cif,-49.359634,5.6065497
TENKIG.search1.cif,63.810497,-6.3325567
KUGLAC.search1.cif,-93.85667,28.932377
HOFTIF.search1.cif,13.938211,71.48719
DAFGOJ.search1.cif,-7.371349,-5.7885284
CIWFIZ.search1.cif,-15.273186,-13.011265
VAZKEM.search1.cif,45.088745,41.531082
CMHMBZ.search1.cif,-51.898872,-28.15108
JURWOK.search1.cif,62.393204,-1.8207726
VEWMAM.search1.cif,5.069918,66.36591
EVIDIW.search1.cif,0.9612685,30.510279
PAMLOG.search1.cif,-50.543022,-28.227823
PYRFLR01.search1.cif,64.50573,-11.600973
BEDCUK.search1.cif,-3.2526622,58.864864
ZOBBEX.search1.cif,-92.213776,32.558586
BAPRAM.search1.cif,-5.366081,-7.39055
XUVHEC.search1.cif,67.36026,5.8036313
QUCKAB.search1.cif,1.0058239,-0.8802438
PUTNAV.search1.cif,40.704002,-49.913654
ZIFDOK.search1.cif,-6.9606204,36.85888
XOVZUE.search1.cif,54.704414,51.767536
BOKHOA.search1.cif,24.12062,-39.755043
NEMBUD.search1.cif,51.802185,25.009445
SIHLIH.search1.cif,-33.502697,-19.268333
ZOHWUQ.search1.cif,-30.019379,0.45186386
AYOWER.search1.cif,-14.647162,29.496735
OCEGEK.search1.cif,-14.008649,-47.99613
BOKSOL.search1.cif,17.540205,16.943476
DASYUS.search1.cif,40.763805,9.736801
ROXLAT.search1.cif,36.478943,22.648384
PUXPEF.search1.cif,51.59022,-28.573092
KEBSEQ.search1.cif,54.445835,35.832924
QUIDON.search1.cif,-36.581913,-33.053993
NEFGEN.search1.cif,-37.75378,-5.811444
PAMXAE.search1.cif,-32.63194,-0.61948377
YETREX.search1.cif,25.751057,19.99807
CANANP03.search1.cif,26.750086,-3.117889
KULHAC.search1.cif,-1.4139446,49.988068
DAHDUL.search1.cif,30.985569,58.641087
XIGPOV.search1.cif,-30.550283,-70.08121
JOCVEC.search1.cif,-3.957472,-89.21702
AJISOD.search1.cif,-17.426762,31.353315
PEKTAC.search1.cif,-47.358013,-15.71265
SOVDIQ.search1.cif,-26.078077,-10.849535
YUFDOU.search1.cif,41.337887,-29.867432
POZPUP.search1.cif,3.3275087,81.4882
VELWOB.search1.cif,44.124878,-54.31503
SADTIC07.search1.cif,6.524945,-7.273543
SECZIM.search1.cif,16.819008,-50.747215
IQATAX.search1.cif,-45.340927,-13.087799
GUQJIL.search1.cif,75.14408,17.046753
AXUSET.search1.cif,-4.639383,-41.39759
ZEFCEU01.search1.cif,-6.249352,-31.355528
HEJJUE.search1.cif,55.6869,42.70238
VUFPEU.search1.cif,19.726938,-19.62277
ASOPUV.search1.cif,88.45307,-21.102821
PEBZII.search1.cif,-65.59931,4.613025
GOCBEH.search1.cif,27.715,18.350277
KETZEQ.search1.cif,-68.55383,-0.2612935
DERCUZ.search1.cif,28.935802,26.519714
PIRPIR.search1.cif,-39.23702,-14.783705
RERLEH.search1.cif,34.439842,29.437323
SORXED.search1.cif,-1.48426,69.36447
HENMAR.search1.cif,15.133699,68.53864
YUJQUR.search1.cif,6.260081,-60.873558
REVZUP.search1.cif,12.545827,-18.106247
XASDAW.search1.cif,-14.680428,68.23884
DAWKOD.search1.cif,-23.80115,-20.999258
LIPDOD.search1.cif,36.113026,-15.724336
EYUPAP.search1.cif,22.023527,27.01628
JIPJOI.search1.cif,58.935745,29.79424
HIDRAP.search1.cif,-53.562786,-14.846541
XIVLOD.search1.cif,-7.5441284,-8.010594
UGETUY.search1.cif,-43.396484,29.7265
QOQDIJ.search1.cif,10.94912,20.71775
DEKQES.search1.cif,30.083467,58.27061
TOLQUJ.search1.cif,12.29518,47.34032
BNQCLP01.search1.cif,-37.101315,-33.04613
VIXXIK.search1.cif,-39.141148,32.74424
DUJPED.search1.cif,-59.487587,57.90197
KIPCOE03.search1.cif,15.816151,-60.66993
HEZTAH.search1.cif,-64.00048,52.52194
QIHCAL03.search1.cif,-80.303185,-6.3126917
KEZZAQ.search1.cif,-58.844395,58.638317
LIGNOH.search1.cif,2.3202984,-66.26394
PAMQAX.search1.cif,-15.143562,20.286549
UHUMIT.search1.cif,-15.456858,62.23552
LIDHUE.search1.cif,54.136265,51.87919
RIGKOK.search1.cif,-19.326323,43.081676
JALDEI.search1.cif,56.693676,-35.12973
VIKSOZ.search1.cif,24.960852,-52.753304
YOZBAT.search1.cif,-64.99144,39.587593
LERWOV.search1.cif,19.448492,-0.16455154
DOCZEC.search1.cif,-33.718105,11.054668
LADCEA.search1.cif,-59.487194,52.776005
MEKROM.search1.cif,42.486786,-5.3421097
GUCROL.search1.cif,-11.668329,70.577995
LANWAZ.search1.cif,15.560727,9.567479
WENHIH.search1.cif,11.037776,-75.048645
VILSIT.search1.cif,-54.585575,-15.604902
HUMLUW01.search1.cif,38.94342,-54.498417
WIQBAC.search1.cif,67.73931,17.648584
BOKYEH.search1.cif,53.05637,37.321434
CUYZAZ.search1.cif,-3.457749,10.853976
LATSEG01.search1.cif,-8.736808,-16.481426
SORYAC.search1.cif,70.20814,-5.9318743
VODCOH.search1.cif,46.391644,-28.73562
QUBQEJ.search1.cif,11.036432,-28.4448
GIKQEZ.search1.cif,-32.64183,-70.88668
IKUHUR03.search1.cif,-84.44674,-5.5975485
AKIGAE.search1.cif,17.864727,-87.02387
BOPTAD.search1.cif,27.891077,43.317036
IQAZAD.search1.cif,36.126743,9.535747
XAGLOG.search1.cif,65.504616,-5.60644
CEKMEM.search1.cif,27.607449,-36.241074
MEFJAI.search1.cif,58.36397,-22.768934
VEPMEJ.search1.cif,16.277334,-88.54372
VIGTOV.search1.cif,-9.366813,24.35258
AYILEB.search1.cif,35.803856,-49.941135
WEJHID.search1.cif,-10.6475525,-40.152065
VESZIF.search1.cif,39.735798,-48.52546
LIFJAO.search1.cif,25.201635,18.37877
OJUSIW.search1.cif,-22.188192,50.13867
JIBHIO.search1.cif,-27.757254,-72.41848
VAFZAE.search1.cif,-35.438133,-39.87541
ROJCEA.search1.cif,-75.19343,25.631727
ISIJAW.search1.cif,-58.164825,50.645603
UQITAR.search1.cif,33.2591,54.175327
FORLAB.search1.cif,-76.19267,1.8330218
TIWPIB.search1.cif,-57.28631,45.837234
SANTEJ.search1.cif,13.154282,71.404655
ANUYOZ.search1.cif,65.877045,10.846834
TORTAY.search1.cif,-71.5552,-1.6660998
GOKCAM.search1.cif,26.815277,63.919197
VEQKIL.search1.cif,10.222275,-85.67769
OGUDUS.search1.cif,19.957087,6.520756
VECHUH.search1.cif,6.214273,79.470146
MIVZAT.search1.cif,14.177913,24.624226
CAFTOS.search1.cif,21.600574,61.199
GIHCAD.search1.cif,-13.503793,56.909542
FIWYIW.search1.cif,-48.274025,-17.456808
SUMMUK.search1.cif,15.644982,42.967545
BUGNOH.search1.cif,47.924778,39.64752
XETZOM.search1.cif,24.490845,25.184511
EZAZAH.search1.cif,22.406843,46.0793
NOKVAK.search1.cif,37.708523,-33.051373
HACFUM.search1.cif,-13.885106,61.42169
HIGPUJ.search1.cif,14.98944,-83.5773
TUZRIQ.search1.cif,40.834435,38.274628
GABYUE.search1.cif,25.187475,-54.60663
RUXNAA.search1.cif,-55.907795,-31.510931
WIYLAT.search1.cif,-19.822742,-69.01975
EWOXIZ01.search1.cif,20.906013,-63.17766
BUDWAY10.search1.cif,-22.191881,-48.016247
PYOCHP.search1.cif,-49.158222,3.1931882
XATRUG01.search1.cif,51.739758,4.2836304
XOLFIP.search1.cif,-17.427727,-55.61365
LULSER.search1.cif,52.904995,-28.546265
CATKUF.search1.cif,52.458767,-26.074574
ROFCOH.search1.cif,-17.002739,-37.729153
RIGTOS.search1.cif,71.69925,-0.7049698
NIJHUL.search1.cif,-11.874369,69.74929
MEHFOV.search1.cif,28.589294,-53.175556
KUDPIK.search1.cif,22.998392,66.58925
MECVOH.search1.cif,-51.079105,-12.900667
DOKGUG.search1.cif,-5.400047,-13.727608
FICYIB.search1.cif,-15.818124,-51.765347
JIDBIK01.search1.cif,4.4881005,-86.041046
HISGEY.search1.cif,-0.925863,19.764605
GIRRAD.search1.cif,-5.23392,53.02451
NIJGUK.search1.cif,-87.213554,16.395538
IBIYOJ.search1.cif,17.87221,-7.4626923
QEYZEC.search1.cif,56.417683,-12.508075
VAYROF.search1.cif,3.4192483,17.426073
HIQSEH.search1.cif,-62.0833,49.3932
LUNMUC.search1.cif,-58.37064,53.161552
DAFQUX.search1.cif,-43.36636,8.71616
FEWCIW.search1.cif,-4.107228,59.321854
QIHCAL04.search1.cif,-80.30321,-6.312633
NEMRAZ.search1.cif,23.345291,62.006844
KUZZAH.search1.cif,-81.769745,14.331124
RIPYEX.search1.cif,-36.831,-18.525333
LIDQOH.search1.cif,-24.630297,-6.3807487
GOKQIJ.search1.cif,62.198933,-30.781433
BIGJAD.search1.cif,-42.58153,29.11903
PETQEM.search1.cif,-82.75001,-5.3570294
OHABIK.search1.cif,30.145224,59.366085
DIZVEQ.search1.cif,-61.480164,8.263918
NEWPOV.search1.cif,0.8357781,-22.080402
IXUDIQ02.search1.cif,-80.052444,1.1030235
KINROR.search1.cif,17.482197,21.979134
YIVPIF.search1.cif,45.167583,-45.119064
LODWEI.search1.cif,47.68419,45.83357
RUXQUW.search1.cif,20.584572,37.462826
AWIHEV.search1.cif,42.20577,-23.21825
HIQSAD.search1.cif,-61.793476,49.67713
AWUQUF.search1.cif,-6.142567,-46.405346
NUPLOA.search1.cif,-11.370259,28.184628
DITJAS.search1.cif,-33.81364,-20.199757
XEYXOO.search1.cif,1.5186554,-85.915306
MOCGAP.search1.cif,56.128036,-35.926308
NUMGUZ.search1.cif,-10.539075,-11.989917
OLERIH.search1.cif,-68.07663,12.983806
WANJIE.search1.cif,8.907004,-78.90325
HOVZOH.search1.cif,14.771547,-27.24836
ABEBOZ.search1.cif,12.749564,-38.04082
FEKQOC.search1.cif,18.10406,6.53972
UGOTUH.search1.cif,-8.519916,-15.447075
HADMOO.search1.cif,1.9745252,-20.438223
SANFIZ.search1.cif,21.959906,-35.5542
OFAYOL.search1.cif,87.92481,-21.049982
FARQAR.search1.cif,2.6840253,-85.48874
CERVUT.search1.cif,38.471603,17.906586
OZUQOQ.search1.cif,-12.868315,14.313126
GIVXUH.search1.cif,-2.2439816,48.748257
PIGQAY.search1.cif,41.71506,48.14234
TIWQOH.search1.cif,18.488958,31.63663
DETGAN.search1.cif,-62.20019,27.264063
NEBWOI.search1.cif,-60.838104,43.868855
ZONCOX.search1.cif,5.7146225,40.1501
HADKUT01.search1.cif,-77.35853,-0.9019061
ZEDJUN.search1.cif,25.167765,15.29965
PETNUZ.search1.cif,-82.983025,-5.238012
ULUFIS.search1.cif,20.816599,44.928535
CUVRAN.search1.cif,51.708805,41.236336
SUVJEY.search1.cif,-36.66732,3.8998246
NOLBOI.search1.cif,16.597773,-30.910837
ISIHUN02.search1.cif,13.504296,-8.843535
FIKGOV.search1.cif,1.8607147,42.53314
ETABAC.search1.cif,-62.617775,36.970947
PIGPAX.search1.cif,41.66106,48.139137
QODPOR.search1.cif,-22.884546,-57.4926
POCQOQ.search1.cif,-66.69206,1.7644552
JETFAQ.search1.cif,18.247324,-19.83958
YISTEZ.search1.cif,55.278236,-22.79249
PIWXOI.search1.cif,-13.435499,61.481316
LUTXOP.search1.cif,-6.8174076,-46.89221
VIVZUV.search1.cif,-61.73547,36.408478
FICBIE.search1.cif,-23.044392,-11.799365
DADWOW.search1.cif,72.49497,14.41745
BOMYAD.search1.cif,9.963543,53.513798
LADDEB.search1.cif,-99.2317,26.760874
YEVMUK.search1.cif,-24.863832,-51.70208
HURBUT.search1.cif,-14.153412,52.98263
NEWRIR.search1.cif,-95.14543,28.132725
ZIQFEM.search1.cif,18.337833,-61.15476
FOLXOT.search1.cif,59.17396,12.4520035
DUWXAW.search1.cif,-25.537247,-15.864557
QOLSAM.search1.cif,23.804508,-66.319305
PIFQED.search1.cif,-22.336031,44.797237
LUNXUP.search1.cif,28.107155,8.646518
CEVPOK09.search1.cif,-37.02659,32.78855
BOTCUJ.search1.cif,62.4637,-12.383408
MOXWEC.search1.cif,47.576298,-30.077053
HITBUK.search1.cif,-12.556375,-16.25737
XACREZ.search1.cif,-6.9055505,50.770065
HUMLOQ.search1.cif,-46.602917,-26.601011
POJQEK.search1.cif,4.91886,-63.501587
FERYIL.search1.cif,-64.387024,5.265196
PEHBAG.search1.cif,20.810106,52.231995
GIDMAI.search1.cif,-40.62005,-17.287455
CIWGUM.search1.cif,-13.935019,-13.802134
CINFAG.search1.cif,42.1303,14.194151
FALRAM.search1.cif,-18.197552,35.05506
KODWEF.search1.cif,25.380175,17.651192
DIMZUU13.search1.cif,31.909908,-56.174282
XETYUR.search1.cif,24.525356,25.303392
QOFXUE.search1.cif,1.0008148,-86.65845
KECKEL.search1.cif,-69.27923,33.5514
NELPOJ01.search1.cif,-92.68112,21.738464
CAPTOC.search1.cif,10.939586,-83.10067
SAXBOK.search1.cif,62.08175,6.1264796
XAGXOU.search1.cif,63.93719,18.548723
RAXYEX.search1.cif,-16.882822,-39.86468
ZUVYAQ.search1.cif,-18.31566,38.892902
RACHEJ.search1.cif,2.7142475,51.44761
HOGBEK.search1.cif,6.7208447,38.354008
OGAFOS.search1.cif,-10.810083,-44.478752
FAKKUX.search1.cif,-50.845654,25.8056
REDTEC01.search1.cif,10.389769,-16.726042
ELEGUY01.search1.cif,-23.716242,-12.402008
ZEFWAK.search1.cif,11.329126,-74.70743
SOYCUG.search1.cif,62.828533,-2.5112283
LEZQUE01.search1.cif,2.0526803,-65.16934
NEQNOP.search1.cif,-15.508412,-14.785614
COVFAV.search1.cif,-52.10035,24.698704
LUNPAL.search1.cif,-33.19239,28.444939
YULKOH.search1.cif,53.284363,53.617153
IPEWEG.search1.cif,10.180749,53.942204
KIZYAV.search1.cif,-32.036613,-2.020168
XUYBOK.search1.cif,-33.075752,-18.323345
JIQLAZ.search1.cif,32.55162,-57.8324
EDAZOB.search1.cif,-62.05355,9.024153
XAQRAJ.search1.cif,23.034765,-59.87565
EXEJOH.search1.cif,47.024452,-16.170403
FODYEC.search1.cif,-17.853502,-1.8583394
COLHIV.search1.cif,39.02918,-6.7435303
KOVSAR.search1.cif,-61.065205,43.353992
EXAMUM02.search1.cif,-65.77239,9.794293
KOZFUD.search1.cif,14.484568,57.310204
DIGVIZ.search1.cif,-68.546486,8.0511
RURCEN.search1.cif,-1.6877788,56.415527
KITRUB.search1.cif,45.719677,45.26299
UPAXOA.search1.cif,-51.415928,24.020554
EXIBUJ.search1.cif,-38.053825,-4.3260407
XETZAY.search1.cif,24.525356,25.303394
CEBLIG.search1.cif,19.568966,1.0183332
XISFAJ.search1.cif,-85.77011,-4.669843
XOGMIR.search1.cif,-49.97424,49.702824
AHILUZ.search1.cif,-0.749687,57.731308
BAGDUK.search1.cif,18.777334,-50.71346
ODISOJ.search1.cif,13.765481,-73.156876
HIYBID.search1.cif,-12.716932,25.72005
KUZSUU.search1.cif,17.443172,-51.555607
MEXBOI.search1.cif,-51.06764,-34.773094
EZIDUN.search1.cif,29.592012,-73.99877
SUSBOA.search1.cif,48.940292,29.57569
XIRKUG.search1.cif,-24.288578,-50.659874
EGUQEC.search1.cif,22.416643,65.98938
WOGKEI.search1.cif,-4.4210553,-83.32117
SUHKUE.search1.cif,10.375132,48.32491
DILVEB.search1.cif,-62.392647,49.035233
SOZZAK.search1.cif,-44.13269,29.823257
EXIZUH.search1.cif,-68.77543,-0.95250756
APELIS.search1.cif,38.385624,41.072464
SOLFUW.search1.cif,-32.765034,-1.606419
PICMOG.search1.cif,9.821304,-30.25628
QUDPUB.search1.cif,42.475918,7.253955
GUMCEY.search1.cif,56.29317,38.933395
